match_id,date,venue,city,innings,team,team_total_score,overs_played,latitude,longitude,temperature_c,humidity_pct,rain_48hr_mm
1276907,12-07-2022,"Kennington Oval, London",London,1,England,110,25.8,51.4821031,-0.1117327,29.1,39,0
1276907,12-07-2022,"Kennington Oval, London",London,2,India,114,19.5,51.4821031,-0.1117327,27.5,39,0
1276908,14-07-2022,"Lord's, London",London,1,England,246,50.5,51.5289277,-0.1715767,24.3,35,0
1276908,14-07-2022,"Lord's, London",London,2,India,146,39,51.5289277,-0.1715767,21.2,37,0
1276909,17-07-2022,"Old Trafford, Manchester",Manchester,1,England,259,47.7,53.4505995,-2.2731972,28.5,30,1.3
1276909,17-07-2022,"Old Trafford, Manchester",Manchester,2,India,261,42.7,53.4505995,-2.2731972,27,42,1.3
1276910,19-07-2022,"Riverside Ground, Chester-le-Street",Chester-le-Street,1,South Africa,333,51.2,54.8496667,-1.5609563,34.8,30,0.2
1276910,19-07-2022,"Riverside Ground, Chester-le-Street",Chester-le-Street,2,England,271,48.2,54.8496667,-1.5609563,27.2,57,0.2
1276911,22-07-2022,"Old Trafford, Manchester",Manchester,1,England,201,28.8,53.4505995,-2.2731972,17,79,9
1276911,22-07-2022,"Old Trafford, Manchester",Manchester,2,South Africa,83,21.2,53.4505995,-2.2731972,17,89,9
1276912,24-07-2022,"Headingley, Leeds",Leeds,1,South Africa,159,28.3,53.8210076,-1.5777737,23.1,62,1.6
1277082,19-01-2022,"Boland Park, Paarl",Paarl,1,South Africa,296,52,-33.7406522,18.9974819,31.1,16,0
1277082,19-01-2022,"Boland Park, Paarl",Paarl,2,India,265,51.8,-33.7406522,18.9974819,22.1,53,0
1277083,21-01-2022,"Boland Park, Paarl",Paarl,1,India,287,51.8,-33.7406522,18.9974819,37.6,18,0
1277083,21-01-2022,"Boland Park, Paarl",Paarl,2,South Africa,288,49,-33.7406522,18.9974819,28.6,43,0
1277084,23-01-2022,"Newlands, Cape Town",Cape Town,1,South Africa,287,51.8,-33.9742832,18.4572951,28,56,0
1277084,23-01-2022,"Newlands, Cape Town",Cape Town,2,India,283,50.8,-33.9742832,18.4572951,20.5,90,0
1277085,08-01-2022,"Sabina Park, Kingston, Jamaica",Kingston,1,West Indies,269,50.8,17.9712148,-76.7928128,29.3,53,0.2
1277085,08-01-2022,"Sabina Park, Kingston, Jamaica",Kingston,2,Ireland,245,50.7,17.9712148,-76.7928128,24.7,79,0.2
1277086,13-01-2022,"Sabina Park, Kingston, Jamaica",Kingston,1,West Indies,229,51.2,17.9712148,-76.7928128,27,66,1.8
1277086,13-01-2022,"Sabina Park, Kingston, Jamaica",Kingston,2,Ireland,168,33.7,17.9712148,-76.7928128,23.7,82,1.8
1277087,16-01-2022,"Sabina Park, Kingston, Jamaica",Kingston,1,West Indies,212,46.2,17.9712148,-76.7928128,27.8,63,0
1277087,16-01-2022,"Sabina Park, Kingston, Jamaica",Kingston,2,Ireland,214,47.8,17.9712148,-76.7928128,25.2,79,0
1277097,18-03-2022,"SuperSport Park, Centurion",Centurion,1,Bangladesh,314,52.2,-25.8596237,28.1956445,23.4,42,0
1277097,18-03-2022,"SuperSport Park, Centurion",Centurion,2,South Africa,276,50.2,-25.8596237,28.1956445,17.5,64,0
1277098,20-03-2022,"The Wanderers Stadium, Johannesburg",Johannesburg,1,Bangladesh,194,51.7,-26.205,28.049722,22.2,41,0
1277098,20-03-2022,"The Wanderers Stadium, Johannesburg",Johannesburg,2,South Africa,195,38,-26.205,28.049722,17.7,68,0
1277099,23-03-2022,"SuperSport Park, Centurion",Centurion,1,South Africa,154,37.8,-25.8596237,28.1956445,23.8,37,0
1277099,23-03-2022,"SuperSport Park, Centurion",Centurion,2,Bangladesh,156,27,-25.8596237,28.1956445,17.2,61,0
1278676,06-02-2022,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,West Indies,176,44.5,23.0917717,72.5973345,28.9,24,0
1278676,06-02-2022,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,India,178,29.3,23.0917717,72.5973345,19.9,45,0
1278677,09-02-2022,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,India,237,50.7,23.0917717,72.5973345,28.1,31,0
1278677,09-02-2022,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,West Indies,193,47.2,23.0917717,72.5973345,21.5,39,0
1278678,11-02-2022,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,India,265,53.2,23.0917717,72.5973345,27.2,21,0
1278678,11-02-2022,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,West Indies,169,38.5,23.0917717,72.5973345,18.8,43,0
1281444,17-06-2022,"VRA Ground, Amstelveen",Amstelveen,1,England,498,52.7,52.3195895,4.8490418,26,44,0
1281444,17-06-2022,"VRA Ground, Amstelveen",Amstelveen,2,Netherlands,266,50.2,52.3195895,4.8490418,25.4,59,0
1281445,19-06-2022,"VRA Ground, Amstelveen",Amstelveen,1,Netherlands,235,41.7,52.3195895,4.8490418,15.9,69,3.5
1281445,19-06-2022,"VRA Ground, Amstelveen",Amstelveen,2,England,239,36.5,52.3195895,4.8490418,14.7,71,3.5
1281446,22-06-2022,"VRA Ground, Amstelveen",Amstelveen,1,Netherlands,244,51.5,52.3195895,4.8490418,21.9,39,0
1281446,22-06-2022,"VRA Ground, Amstelveen",Amstelveen,2,England,248,31.3,52.3195895,4.8490418,19.8,66,0
1288313,29-03-2022,"Gaddafi Stadium, Lahore",Lahore,1,Australia,313,52,31.5133615,74.3334644,36.2,19,0
1288313,29-03-2022,"Gaddafi Stadium, Lahore",Lahore,2,Pakistan,225,46,31.5133615,74.3334644,26.6,56,0
1288314,31-03-2022,"Gaddafi Stadium, Lahore",Lahore,1,Australia,348,50.3,31.5133615,74.3334644,35.9,14,0
1288314,31-03-2022,"Gaddafi Stadium, Lahore",Lahore,2,Pakistan,349,49.3,31.5133615,74.3334644,25.9,30,0
1288315,02-04-2022,"Gaddafi Stadium, Lahore",Lahore,1,Australia,210,42.8,31.5133615,74.3334644,36.8,13,0
1288315,02-04-2022,"Gaddafi Stadium, Lahore",Lahore,2,Pakistan,214,38.2,31.5133615,74.3334644,27.4,31,0
1288987,29-03-2022,"Bay Oval, Mount Maunganui",Mount Maunganui,1,Netherlands,202,50.8,-37.6528558,176.1907126,24.2,63,1.3
1288987,29-03-2022,"Bay Oval, Mount Maunganui",Mount Maunganui,2,New Zealand,204,40.8,-37.6528558,176.1907126,19,81,1.3
1288988,02-04-2022,"Seddon Park, Hamilton",Hamilton,1,New Zealand,264,52.3,-37.7867613,175.2742998,22.7,69,0.6
1288988,02-04-2022,"Seddon Park, Hamilton",Hamilton,2,Netherlands,146,35.5,-37.7867613,175.2742998,16.6,94,0.6
1288989,04-04-2022,"Seddon Park, Hamilton",Hamilton,1,New Zealand,333,52.7,-37.7867613,175.2742998,23,57,0
1288989,04-04-2022,"Seddon Park, Hamilton",Hamilton,2,Netherlands,218,44,-37.7867613,175.2742998,16.1,89,0
1294969,16-01-2022,Pallekele International Cricket Stadium,Kandy,1,Zimbabwe,296,51.3,7.2806408,80.7224634,25.9,75,0.4
1294969,16-01-2022,Pallekele International Cricket Stadium,Kandy,2,Sri Lanka,300,50.2,7.2806408,80.7224634,22.1,90,0.4
1294970,18-01-2022,Pallekele International Cricket Stadium,Kandy,1,Zimbabwe,302,50.7,7.2806408,80.7224634,26.3,72,0.3
1294970,18-01-2022,Pallekele International Cricket Stadium,Kandy,2,Sri Lanka,280,50.7,7.2806408,80.7224634,22.2,90,0.3
1294971,21-01-2022,Pallekele International Cricket Stadium,Kandy,1,Sri Lanka,254,50.7,7.2806408,80.7224634,29.2,35,0
1294971,21-01-2022,Pallekele International Cricket Stadium,Kandy,2,Zimbabwe,70,25.3,7.2806408,80.7224634,21.4,84,0
1299586,05-02-2022,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,1,Oman,307,50.7,15.5751567,32.5460757,24.7,13,0
1299586,05-02-2022,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2,United Arab Emirates,308,49.8,15.5751567,32.5460757,19.8,17,0
1299587,06-02-2022,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,1,Oman,195,47.7,15.5751567,32.5460757,26.6,12,0
1299587,06-02-2022,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2,United Arab Emirates,196,45.8,15.5751567,32.5460757,21.2,20,0
1299588,08-02-2022,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,1,Oman,214,50.3,15.5751567,32.5460757,31,18,0
1299588,08-02-2022,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2,United Arab Emirates,214,50.7,15.5751567,32.5460757,26.2,19,0
1302349,31-05-2022,"VRA Ground, Amstelveen",Amstelveen,1,Netherlands,240,46.7,52.3195895,4.8490418,14.6,64,1.3
1302349,31-05-2022,"VRA Ground, Amstelveen",Amstelveen,2,West Indies,249,43.8,52.3195895,4.8490418,13.3,69,1.3
1302350,02-06-2022,"VRA Ground, Amstelveen",Amstelveen,1,Netherlands,214,50,52.3195895,4.8490418,17.7,55,0
1302350,02-06-2022,"VRA Ground, Amstelveen",Amstelveen,2,West Indies,217,47.2,52.3195895,4.8490418,15.4,64,0
1302351,04-06-2022,"VRA Ground, Amstelveen",Amstelveen,1,West Indies,308,53.3,52.3195895,4.8490418,17.9,66,0.2
1302351,04-06-2022,"VRA Ground, Amstelveen",Amstelveen,2,Netherlands,288,52,52.3195895,4.8490418,16.7,74,0.2
1302616,05-03-2022,"ICC Academy, Dubai",Dubai,1,Oman,225,51.8,25.0742823,55.1885387,27.6,30,0
1302616,05-03-2022,"ICC Academy, Dubai",Dubai,2,United Arab Emirates,213,49.8,25.0742823,55.1885387,23.6,62,0
1302617,06-03-2022,"ICC Academy, Dubai",Dubai,1,Namibia,226,51.2,25.0742823,55.1885387,27.9,38,0
1302617,06-03-2022,"ICC Academy, Dubai",Dubai,2,Oman,116,42.7,25.0742823,55.1885387,23,79,0
1302618,08-03-2022,"ICC Academy, Dubai",Dubai,1,Namibia,206,52.2,25.0742823,55.1885387,36.1,16,0
1302618,08-03-2022,"ICC Academy, Dubai",Dubai,2,United Arab Emirates,207,49.3,25.0742823,55.1885387,26.4,42,0
1302619,09-03-2022,"ICC Academy, Dubai",Dubai,1,Oman,221,50.7,25.0742823,55.1885387,30.6,42,0
1302619,09-03-2022,"ICC Academy, Dubai",Dubai,2,United Arab Emirates,213,49.5,25.0742823,55.1885387,26.1,57,0
1302620,11-03-2022,Sharjah Cricket Stadium,Sharjah,1,Namibia,275,51.2,25.3308493,55.4208718,34.9,23,0
1302620,11-03-2022,Sharjah Cricket Stadium,Sharjah,2,Oman,276,47,25.3308493,55.4208718,28.1,35,0
1302621,12-03-2022,Sharjah Cricket Stadium,Sharjah,1,United Arab Emirates,348,51.5,25.3308493,55.4208718,29,35,0
1302621,12-03-2022,Sharjah Cricket Stadium,Sharjah,2,Namibia,305,51.3,25.3308493,55.4208718,26.9,45,0
1302622,14-03-2022,Dubai International Cricket Stadium,Dubai,1,Oman,265,51.7,25.0467384,55.219007,30.4,40,0
1302622,14-03-2022,Dubai International Cricket Stadium,Dubai,2,Namibia,266,48.8,25.0467384,55.219007,25.2,79,0
1302623,15-03-2022,Sharjah Cricket Stadium,Sharjah,1,Papua New Guinea,176,50.7,25.3308493,55.4208718,32.7,33,0
1302623,15-03-2022,Sharjah Cricket Stadium,Sharjah,2,United Arab Emirates,179,45.5,25.3308493,55.4208718,25.7,72,0
1302624,16-03-2022,Sharjah Cricket Stadium,Sharjah,1,Papua New Guinea,204,50.5,25.3308493,55.4208718,33.2,23,0
1302624,16-03-2022,Sharjah Cricket Stadium,Sharjah,2,Nepal,208,50.7,25.3308493,55.4208718,26.1,62,0
1302625,18-03-2022,Dubai International Cricket Stadium,Dubai,1,United Arab Emirates,168,47.5,25.0467384,55.219007,24.1,52,0
1302625,18-03-2022,Dubai International Cricket Stadium,Dubai,2,Nepal,120,35.8,25.0467384,55.219007,21.1,66,0
1302626,19-03-2022,Dubai International Cricket Stadium,Dubai,1,United Arab Emirates,147,51.7,25.0467384,55.219007,24.8,51,0
1302626,19-03-2022,Dubai International Cricket Stadium,Dubai,2,Papua New Guinea,150,37,25.0467384,55.219007,22,65,0
1302627,21-03-2022,Dubai International Cricket Stadium,Dubai,1,United Arab Emirates,202,50.3,25.0467384,55.219007,26.6,53,0
1302627,21-03-2022,Dubai International Cricket Stadium,Dubai,2,Nepal,103,36,25.0467384,55.219007,22.5,81,0
1302628,22-03-2022,Dubai International Cricket Stadium,Dubai,1,Papua New Guinea,173,50.5,25.0467384,55.219007,28.2,48,0
1302628,22-03-2022,Dubai International Cricket Stadium,Dubai,2,Nepal,174,38.5,25.0467384,55.219007,23.4,88,0
1303309,10-07-2022,"The Village, Malahide, Dublin",Dublin,1,Ireland,300,51.2,53.4562481,-6.2206297,18.6,80,0
1303309,10-07-2022,"The Village, Malahide, Dublin",Dublin,2,New Zealand,305,51.5,53.4562481,-6.2206297,15.7,88,0
1303310,12-07-2022,"The Village, Malahide, Dublin",Dublin,1,Ireland,216,50.3,53.4562481,-6.2206297,21.8,63,0.4
1303310,12-07-2022,"The Village, Malahide, Dublin",Dublin,2,New Zealand,219,39.2,53.4562481,-6.2206297,20.7,72,0.4
1303311,15-07-2022,"The Village, Malahide, Dublin",Dublin,1,New Zealand,360,51.5,53.4562481,-6.2206297,21.5,53,0.3
1303311,15-07-2022,"The Village, Malahide, Dublin",Dublin,2,Ireland,359,51.3,53.4562481,-6.2206297,18.2,74,0.3
1305496,25-03-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Papua New Guinea,292,51.2,19.2200292,84.8357446,29.4,77,0
1305496,25-03-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,286,51,19.2200292,84.8357446,27.8,84,0
1305497,26-03-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Nepal,278,50.8,19.2200292,84.8357446,30.7,75,0.3
1305497,26-03-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Papua New Guinea,283,50,19.2200292,84.8357446,28.5,76,0.3
1307296,14-06-2022,Pallekele International Cricket Stadium,Kandy,1,Sri Lanka,300,51,7.2806408,80.7224634,26.6,82,6.6
1307296,14-06-2022,Pallekele International Cricket Stadium,Kandy,2,Australia,282,43.2,7.2806408,80.7224634,23.5,95,6.6
1307297,16-06-2022,Pallekele International Cricket Stadium,Kandy,1,Sri Lanka,220,48.2,7.2806408,80.7224634,25.3,84,4.3
1307297,16-06-2022,Pallekele International Cricket Stadium,Kandy,2,Australia,189,38.2,7.2806408,80.7224634,23.2,95,4.3
1307298,19-06-2022,"R Premadasa Stadium, Colombo",Colombo,1,Australia,291,50.8,6.9399983,79.8722901,28.1,76,10.9
1307298,19-06-2022,"R Premadasa Stadium, Colombo",Colombo,2,Sri Lanka,292,48.8,6.9399983,79.8722901,26.9,81,10.9
1307299,21-06-2022,"R Premadasa Stadium, Colombo",Colombo,1,Sri Lanka,258,50,6.9399983,79.8722901,28.1,79,10
1307299,21-06-2022,"R Premadasa Stadium, Colombo",Colombo,2,Australia,254,50.7,6.9399983,79.8722901,26.5,89,10
1307300,24-06-2022,"R Premadasa Stadium, Colombo",Colombo,1,Sri Lanka,160,43.7,6.9399983,79.8722901,27,83,16
1307300,24-06-2022,"R Premadasa Stadium, Colombo",Colombo,2,Australia,164,40.8,6.9399983,79.8722901,26.9,82,16
1307479,31-07-2022,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,1,Scotland,306,51.7,55.9533456,-3.1883749,15.3,73,1.5
1307479,31-07-2022,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,2,New Zealand,307,46,55.9533456,-3.1883749,15.8,75,1.5
1308244,09-04-2022,Dubai International Cricket Stadium,Dubai,1,Scotland,284,51.3,25.0467384,55.219007,31.8,37,0
1308244,09-04-2022,Dubai International Cricket Stadium,Dubai,2,Papua New Guinea,122,37.3,25.0467384,55.219007,26.3,71,0
1308245,10-04-2022,Dubai International Cricket Stadium,Dubai,1,Scotland,215,51.3,25.0467384,55.219007,34.8,18,0
1308245,10-04-2022,Dubai International Cricket Stadium,Dubai,2,Oman,211,49.7,25.0467384,55.219007,28.5,53,0
1308246,12-04-2022,Dubai International Cricket Stadium,Dubai,1,Papua New Guinea,224,50.7,25.0467384,55.219007,33,32,0
1308246,12-04-2022,Dubai International Cricket Stadium,Dubai,2,Oman,227,46,25.0467384,55.219007,29,47,0
1308247,13-04-2022,Dubai International Cricket Stadium,Dubai,1,Scotland,287,51.3,25.0467384,55.219007,34.2,27,0
1308247,13-04-2022,Dubai International Cricket Stadium,Dubai,2,Papua New Guinea,164,36.5,25.0467384,55.219007,30.2,47,0
1308248,15-04-2022,Dubai International Cricket Stadium,Dubai,1,Oman,225,50.3,25.0467384,55.219007,32.7,46,0
1308248,15-04-2022,Dubai International Cricket Stadium,Dubai,2,Scotland,226,50.5,25.0467384,55.219007,29.6,61,0
1308249,16-04-2022,Dubai International Cricket Stadium,Dubai,1,Oman,277,52.7,25.0467384,55.219007,33.8,42,0
1308249,16-04-2022,Dubai International Cricket Stadium,Dubai,2,Papua New Guinea,192,45.5,25.0467384,55.219007,30,56,0
1311737,16-08-2022,"Hazelaarweg, Rotterdam",Rotterdam,1,Pakistan,314,51.5,51.967391,4.4800497,24.9,60,0
1311737,16-08-2022,"Hazelaarweg, Rotterdam",Rotterdam,2,Netherlands,298,51.8,51.967391,4.4800497,21.5,77,0
1311738,18-08-2022,"Hazelaarweg, Rotterdam",Rotterdam,1,Netherlands,186,44.8,51.967391,4.4800497,24.2,62,2.3
1311738,18-08-2022,"Hazelaarweg, Rotterdam",Rotterdam,2,Pakistan,191,34.5,51.967391,4.4800497,20.8,79,2.3
1311739,21-08-2022,"Hazelaarweg, Rotterdam",Rotterdam,1,Pakistan,206,50.8,51.967391,4.4800497,22.2,57,0.8
1311739,21-08-2022,"Hazelaarweg, Rotterdam",Rotterdam,2,Netherlands,197,51.2,51.967391,4.4800497,19.2,69,0.8
1312798,28-05-2022,"Choice Moosa Stadium, Pearland",Pearland,1,United States of America,310,52.3,29.5639758,-95.2864299,33.5,44,0
1312798,28-05-2022,"Choice Moosa Stadium, Pearland",Pearland,2,Scotland,206,46.7,29.5639758,-95.2864299,28.4,71,0
1312799,29-05-2022,"Choice Moosa Stadium, Pearland",Pearland,1,Scotland,300,51.2,29.5639758,-95.2864299,31.6,51,0.1
1312799,29-05-2022,"Choice Moosa Stadium, Pearland",Pearland,2,United States of America,189,43.7,29.5639758,-95.2864299,27.2,75,0.1
1312800,31-05-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,United Arab Emirates,215,51.2,29.5176686,-95.3257144,31.3,55,2.5
1312800,31-05-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,Scotland,217,48.7,29.5176686,-95.3257144,27,81,2.5
1312801,01-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,United Arab Emirates,203,51,29.5176686,-95.3257144,31.4,59,0.4
1312801,01-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,United States of America,204,45.8,29.5176686,-95.3257144,27.6,71,0.4
1312802,03-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,Scotland,171,50.7,29.5176686,-95.3257144,33,41,0
1312802,03-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,United Arab Emirates,172,44.5,29.5176686,-95.3257144,28.1,60,0
1312803,04-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,United States of America,198,47,29.5176686,-95.3257144,32.1,53,4.3
1312803,04-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,United Arab Emirates,200,40.5,29.5176686,-95.3257144,25,82,4.3
1312804,08-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,United States of America,323,51.2,29.5176686,-95.3257144,34.4,44,0.2
1312804,08-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,Oman,209,43.7,29.5176686,-95.3257144,29,75,0.2
1312805,09-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,Oman,211,50.5,29.5176686,-95.3257144,34.7,45,0.5
1312805,09-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,Nepal,198,50.5,29.5176686,-95.3257144,29.5,68,0.5
1312806,11-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,Nepal,274,51,29.5176686,-95.3257144,36.3,39,0
1312806,11-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,United States of America,274,51.3,29.5176686,-95.3257144,29.9,65,0
1312807,12-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,Oman,280,51,29.5176686,-95.3257144,36,42,0
1312807,12-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,United States of America,267,50.7,29.5176686,-95.3257144,29.1,71,0
1312808,14-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,Oman,163,47.8,29.5176686,-95.3257144,33.8,43,1.3
1312808,14-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,Nepal,167,33.8,29.5176686,-95.3257144,29,73,1.3
1312809,15-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,1,United States of America,245,50.8,29.5176686,-95.3257144,34,47,0.8
1312809,15-06-2022,"Moosa Cricket Stadium, Pearland",Pearland,2,Nepal,206,47.8,29.5176686,-95.3257144,29.1,71,0.8
1315038,08-06-2022,Multan Cricket Stadium,Multan,1,West Indies,305,50.8,30.170783,71.5247746,44.9,9,0
1315038,08-06-2022,Multan Cricket Stadium,Multan,2,Pakistan,306,51.3,30.170783,71.5247746,36.7,15,0
1315039,10-06-2022,Multan Cricket Stadium,Multan,1,Pakistan,275,51,30.170783,71.5247746,43.1,23,0
1315039,10-06-2022,Multan Cricket Stadium,Multan,2,West Indies,155,32.8,30.170783,71.5247746,37.2,29,0
1315040,12-06-2022,Multan Cricket Stadium,Multan,1,Pakistan,269,49.5,30.170783,71.5247746,41.4,23,0.6
1315040,12-06-2022,Multan Cricket Stadium,Multan,2,West Indies,216,38.3,30.170783,71.5247746,36.9,24,0.6
1317152,10-07-2022,"Providence Stadium, Guyana",Providence,1,West Indies,149,41.8,41.8239891,-71.4128343,26.7,30,0
1317152,10-07-2022,"Providence Stadium, Guyana",Providence,2,Bangladesh,151,33.5,41.8239891,-71.4128343,21,62,0
1317153,13-07-2022,"Providence Stadium, Guyana",Providence,1,West Indies,108,35.5,41.8239891,-71.4128343,31.8,30,0
1317153,13-07-2022,"Providence Stadium, Guyana",Providence,2,Bangladesh,112,22.2,41.8239891,-71.4128343,25.5,60,0
1317154,16-07-2022,"Providence Stadium, Guyana",Providence,1,West Indies,178,49.3,41.8239891,-71.4128343,27.1,42,0
1317154,16-07-2022,"Providence Stadium, Guyana",Providence,2,Bangladesh,179,49.3,41.8239891,-71.4128343,23,72,0
1317476,28-08-2022,"Tony Ireland Stadium, Townsville",Townsville,1,Zimbabwe,200,48.3,-19.3176133,146.7318706,24.7,61,1.2
1317476,28-08-2022,"Tony Ireland Stadium, Townsville",Townsville,2,Australia,201,35,-19.3176133,146.7318706,21.5,69,1.2
1317477,31-08-2022,"Tony Ireland Stadium, Townsville",Townsville,1,Zimbabwe,96,28.8,-19.3176133,146.7318706,25,62,0.1
1317477,31-08-2022,"Tony Ireland Stadium, Townsville",Townsville,2,Australia,100,15.8,-19.3176133,146.7318706,21.2,81,0.1
1317478,03-09-2022,"Riverway Stadium, Townsville",Townsville,1,Australia,141,31.3,-19.3176159,146.7318618,25,49,7.2
1317478,03-09-2022,"Riverway Stadium, Townsville",Townsville,2,Zimbabwe,142,39.5,-19.3176159,146.7318618,20.8,58,7.2
1317479,06-09-2022,"Cazaly's Stadium, Cairns",Cairns,1,New Zealand,232,50.8,-16.9206657,145.7721854,24.6,76,0.7
1317479,06-09-2022,"Cazaly's Stadium, Cairns",Cairns,2,Australia,233,46,-16.9206657,145.7721854,21.3,89,0.7
1317480,08-09-2022,"Cazaly's Stadium, Cairns",Cairns,1,Australia,195,50.3,-16.9206657,145.7721854,25.1,70,0.7
1317480,08-09-2022,"Cazaly's Stadium, Cairns",Cairns,2,New Zealand,82,33.3,-16.9206657,145.7721854,22.3,84,0.7
1317481,11-09-2022,"Cazaly's Stadium, Cairns",Cairns,1,Australia,267,51.3,-16.9206657,145.7721854,26.9,65,0
1317481,11-09-2022,"Cazaly's Stadium, Cairns",Cairns,2,New Zealand,242,50.5,-16.9206657,145.7721854,22.9,86,0
1317489,17-11-2022,Adelaide Oval,Adelaide,1,England,287,51.8,-34.9155946,138.5961558,19.3,61,0
1317489,17-11-2022,Adelaide Oval,Adelaide,2,Australia,291,47.8,-34.9155946,138.5961558,16.2,56,0
1317490,19-11-2022,Sydney Cricket Ground,Sydney,1,Australia,280,50.3,-33.8914241,151.2247484,21.4,63,0
1317490,19-11-2022,Sydney Cricket Ground,Sydney,2,England,208,39.7,-33.8914241,151.2247484,19.2,77,0
1317491,22-11-2022,Melbourne Cricket Ground,Melbourne,1,Australia,355,49.7,-37.819909,144.983225,15.6,71,4.2
1317491,22-11-2022,Melbourne Cricket Ground,Melbourne,2,England,142,32.8,-37.819909,144.983225,13.9,76,4.2
1317900,22-07-2022,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,1,India,308,51.2,10.6572678,-61.5180173,29.4,66,0.7
1317900,22-07-2022,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,2,West Indies,305,52,10.6572678,-61.5180173,25.8,80,0.7
1317901,24-07-2022,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,1,West Indies,311,51.2,10.6572678,-61.5180173,31.7,46,0.5
1317901,24-07-2022,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,2,India,312,50.7,10.6572678,-61.5180173,25.6,79,0.5
1317902,27-07-2022,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,1,India,225,37.7,10.6572678,-61.5180173,28.5,68,3.5
1317902,27-07-2022,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,2,West Indies,137,26.2,10.6572678,-61.5180173,25.5,88,3.5
1317911,17-08-2022,"Kensington Oval, Bridgetown, Barbados",Bridgetown,1,New Zealand,190,45.5,13.0977832,-59.6184184,29.4,62,2.3
1317911,17-08-2022,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2,West Indies,193,40.7,13.0977832,-59.6184184,26,80,2.3
1317912,19-08-2022,"Kensington Oval, Bridgetown, Barbados",Bridgetown,1,New Zealand,212,48.7,13.0977832,-59.6184184,29.1,66,1.8
1317912,19-08-2022,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2,West Indies,161,36.8,13.0977832,-59.6184184,25.2,89,1.8
1317913,21-08-2022,"Kensington Oval, Bridgetown, Barbados",Bridgetown,1,West Indies,301,51.5,13.0977832,-59.6184184,27.1,79,10.5
1317913,21-08-2022,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2,New Zealand,307,48.2,13.0977832,-59.6184184,26.5,86,10.5
1322031,11-07-2022,"Cambusdoon New Ground, Ayr",Ayr,1,Namibia,220,48.3,55.430776,-4.6347686,21.3,63,0
1322031,11-07-2022,"Cambusdoon New Ground, Ayr",Ayr,2,Nepal,180,48.2,55.430776,-4.6347686,20,61,0
1322032,13-07-2022,"Titwood, Glasgow",Glasgow,1,Scotland,144,43.7,55.835621,-4.2857484,15.8,69,1.4
1322032,13-07-2022,"Titwood, Glasgow",Glasgow,2,Nepal,146,26.2,55.835621,-4.2857484,14.8,65,1.4
